# T[MeV]	n[fm^-3]	S [MeV]		Vn [MeV]	Vp [MeV]
1.000000e+00	3.481714e-01	6.412974e+02	6.047027e+02	5.986575e+02
1.000000e+00	3.756673e-01	6.589810e+02	6.410038e+02	6.356175e+02
1.000000e+00	4.053346e-01	6.756094e+02	6.807363e+02	6.760092e+02
1.000000e+00	4.373448e-01	6.911721e+02	7.242736e+02	7.201921e+02
1.000000e+00	4.718830e-01	7.056898e+02	7.719916e+02	7.685290e+02
1.000000e+00	5.091486e-01	7.192060e+02	8.242677e+02	8.213854e+02
1.000000e+00	5.493573e-01	7.317782e+02	8.814817e+02	8.791311e+02
1.000000e+00	5.927413e-01	7.434712e+02	9.440193e+02	9.421443e+02
1.000000e+00	6.395515e-01	7.543523e+02	1.012276e+03	1.010816e+03
1.000000e+00	6.900583e-01	7.644873e+02	1.086665e+03	1.085556e+03
1.000000e+00	7.445538e-01	7.739389e+02	1.167617e+03	1.166798e+03
1.000000e+00	8.033530e-01	7.827654e+02	1.255594e+03	1.255007e+03
1.000000e+00	8.667956e-01	7.910204e+02	1.351089e+03	1.350682e+03
1.000000e+00	9.352484e-01	7.987523e+02	1.454634e+03	1.454362e+03
1.000000e+00	1.009107e+00	8.060050e+02	1.566806e+03	1.566630e+03
1.000000e+00	1.088799e+00	8.128178e+02	1.688230e+03	1.688121e+03
1.000000e+00	1.174784e+00	8.192261e+02	1.819585e+03	1.819520e+03
1.000000e+00	1.267559e+00	8.252616e+02	1.961608e+03	1.961571e+03
1.000000e+00	1.367661e+00	8.309528e+02	2.115101e+03	2.115081e+03
1.000000e+00	1.475668e+00	8.363252e+02	2.280933e+03	2.280923e+03
1.000000e+00	1.592205e+00	8.414019e+02	2.460047e+03	2.460042e+03
1.000000e+00	1.717946e+00	8.462037e+02	2.653464e+03	2.653462e+03
1.000000e+00	1.853616e+00	8.507493e+02	2.862290e+03	2.862290e+03
2.000000e+00	1.000000e-03	4.435993e+00	3.491357e+00	3.296673e+00
2.000000e+00	1.078972e-03	4.784881e+00	3.766193e+00	3.556250e+00
2.000000e+00	1.164181e-03	5.161086e+00	4.062588e+00	3.836199e+00
2.000000e+00	1.256119e-03	5.566728e+00	4.382220e+00	4.138109e+00
2.000000e+00	1.355318e-03	6.004085e+00	4.726898e+00	4.463691e+00
2.000000e+00	1.462351e-03	6.475612e+00	5.098567e+00	4.814785e+00
2.000000e+00	1.577836e-03	6.983945e+00	5.499321e+00	5.193374e+00
2.000000e+00	1.702441e-03	7.531920e+00	5.931412e+00	5.601591e+00
2.000000e+00	1.836887e-03	8.122586e+00	6.397266e+00	6.041731e+00
2.000000e+00	1.981950e-03	8.759219e+00	6.899489e+00	6.516264e+00
2.000000e+00	2.138469e-03	9.445338e+00	7.440885e+00	7.027845e+00
2.000000e+00	2.307349e-03	1.018472e+01	8.024466e+00	7.579331e+00
2.000000e+00	2.489566e-03	1.098142e+01	8.653471e+00	8.173792e+00
2.000000e+00	2.686173e-03	1.183980e+01	9.331378e+00	8.814526e+00
2.000000e+00	2.898306e-03	1.276451e+01	1.006192e+01	9.505077e+00
2.000000e+00	3.127192e-03	1.376057e+01	1.084912e+01	1.024925e+01
2.000000e+00	3.374153e-03	1.483332e+01	1.169726e+01	1.105113e+01
2.000000e+00	3.640618e-03	1.598852e+01	1.261097e+01	1.191511e+01
2.000000e+00	3.928126e-03	1.723229e+01	1.359519e+01	1.284587e+01
2.000000e+00	4.238339e-03	1.857119e+01	1.465521e+01	1.384847e+01
2.000000e+00	4.573051e-03	2.001225e+01	1.579673e+01	1.492830e+01
2.000000e+00	4.934195e-03	2.156294e+01	1.702579e+01	1.609113e+01
2.000000e+00	5.323860e-03	2.323125e+01	1.834890e+01	1.734316e+01
2.000000e+00	5.744297e-03	2.502568e+01	1.977298e+01	1.869099e+01
2.000000e+00	6.197938e-03	2.695526e+01	2.130544e+01	2.014168e+01
2.000000e+00	6.687403e-03	2.902963e+01	2.295416e+01	2.170278e+01
2.000000e+00	7.215523e-03	3.125899e+01	2.472757e+01	2.338231e+01
2.000000e+00	7.785349e-03	3.365414e+01	2.663458e+01	2.518884e+01
2.000000e+00	8.400176e-03	3.622654e+01	2.868472e+01	2.713146e+01
2.000000e+00	9.063558e-03	3.898828e+01	3.088807e+01	2.921987e+01
2.000000e+00	9.779328e-03	4.195209e+01	3.325530e+01	3.146430e+01
2.000000e+00	1.055162e-02	4.513138e+01	3.579771e+01	3.387564e+01
2.000000e+00	1.138491e-02	4.854021e+01	3.852724e+01	3.646537e+01
2.000000e+00	1.228400e-02	5.219330e+01	4.145643e+01	3.924561e+01
2.000000e+00	1.325410e-02	5.610602e+01	4.459848e+01	4.222913e+01
2.000000e+00	1.430081e-02	6.029433e+01	4.796721e+01	4.542931e+01
2.000000e+00	1.543017e-02	6.477480e+01	5.157707e+01	4.886019e+01
2.000000e+00	1.664873e-02	6.956451e+01	5.544308e+01	5.253640e+01
2.000000e+00	1.796352e-02	7.468104e+01	5.958082e+01	5.647318e+01
2.000000e+00	1.938214e-02	8.014236e+01	6.400638e+01	6.068627e+01
2.000000e+00	2.091279e-02	8.596673e+01	6.873627e+01	6.519194e+01
2.000000e+00	2.256432e-02	9.217263e+01	7.378736e+01	7.000684e+01
2.000000e+00	2.434628e-02	9.877861e+01	7.917674e+01	7.514796e+01
2.000000e+00	2.626896e-02	1.058031e+02	8.492163e+01	8.063249e+01
2.000000e+00	2.834348e-02	1.132645e+02	9.103917e+01	8.647766e+01
2.000000e+00	3.058183e-02	1.211805e+02	9.754628e+01	9.270065e+01
2.000000e+00	3.299695e-02	1.295684e+02	1.044595e+02	9.931834e+01
2.000000e+00	3.560280e-02	1.384448e+02	1.117945e+02	1.063471e+02
2.000000e+00	3.841443e-02	1.478253e+02	1.195663e+02	1.138027e+02
2.000000e+00	4.144811e-02	1.577243e+02	1.277887e+02	1.216998e+02
2.000000e+00	4.472136e-02	1.681551e+02	1.364737e+02	1.300520e+02
2.000000e+00	4.825311e-02	1.791295e+02	1.456321e+02	1.388716e+02
2.000000e+00	5.206377e-02	1.906581e+02	1.552726e+02	1.481692e+02
2.000000e+00	5.617536e-02	2.027498e+02	1.654018e+02	1.579537e+02
2.000000e+00	6.061166e-02	2.154122e+02	1.760242e+02	1.682323e+02
2.000000e+00	6.539831e-02	2.286519e+02	1.871425e+02	1.790108e+02
2.000000e+00	7.056296e-02	2.424742e+02	1.987573e+02	1.902933e+02
2.000000e+00	7.613548e-02	2.568836e+02	2.108681e+02	2.020832e+02
2.000000e+00	8.214808e-02	2.718840e+02	2.234738e+02	2.143837e+02
2.000000e+00	8.863550e-02	2.874791e+02	2.365736e+02	2.271988e+02
2.000000e+00	9.563525e-02	3.036720e+02	2.501682e+02	2.405342e+02
2.000000e+00	1.031878e-01	3.204657e+02	2.642616e+02	2.543992e+02
2.000000e+00	1.113368e-01	3.378617e+02	2.788626e+02	2.688082e+02
2.000000e+00	1.201293e-01	3.558598e+02	2.939867e+02	2.837825e+02
2.000000e+00	1.296162e-01	3.744558e+02	3.096587e+02	2.993524e+02
2.000000e+00	1.398523e-01	3.936392e+02	3.259143e+02	3.155589e+02
2.000000e+00	1.508967e-01	4.133894e+02	3.428024e+02	3.324562e+02
2.000000e+00	1.628134e-01	4.336715e+02	3.603876e+02	3.501131e+02
2.000000e+00	1.756711e-01	4.544313e+02	3.787521e+02	3.686154e+02
2.000000e+00	1.895443e-01	4.755899e+02	3.979983e+02	3.880680e+02
2.000000e+00	2.045130e-01	4.970397e+02	4.182510e+02	4.085970e+02
2.000000e+00	2.206639e-01	5.186420e+02	4.396609e+02	4.303523e+02
2.000000e+00	2.380902e-01	5.402293e+02	4.624070e+02	4.535108e+02
2.000000e+00	2.568928e-01	5.616115e+02	4.866998e+02	4.782788e+02
2.000000e+00	2.771802e-01	5.825884e+02	5.127831e+02	5.048939e+02
2.000000e+00	2.990698e-01	6.029653e+02	5.409340e+02	5.336250e+02
2.000000e+00	3.226880e-01	6.225690e+02	5.714609e+02	5.647704e+02
2.000000e+00	3.481714e-01	6.412621e+02	6.046983e+02	5.986530e+02
2.000000e+00	3.756673e-01	6.589500e+02	6.410003e+02	6.356140e+02
2.000000e+00	4.053346e-01	6.755824e+02	6.807336e+02	6.760065e+02
2.000000e+00	4.373448e-01	6.911486e+02	7.242715e+02	7.201900e+02
2.000000e+00	4.718830e-01	7.056694e+02	7.719901e+02	7.685275e+02
2.000000e+00	5.091486e-01	7.191883e+02	8.242665e+02	8.213842e+02
2.000000e+00	5.493573e-01	7.317628e+02	8.814808e+02	8.791303e+02
2.000000e+00	5.927413e-01	7.434579e+02	9.440187e+02	9.421437e+02
2.000000e+00	6.395515e-01	7.543407e+02	1.012276e+03	1.010816e+03
2.000000e+00	6.900583e-01	7.644772e+02	1.086664e+03	1.085556e+03
2.000000e+00	7.445538e-01	7.739301e+02	1.167617e+03	1.166798e+03
2.000000e+00	8.033530e-01	7.827578e+02	1.255594e+03	1.255007e+03
2.000000e+00	8.667956e-01	7.910137e+02	1.351089e+03	1.350682e+03
2.000000e+00	9.352484e-01	7.987465e+02	1.454634e+03	1.454362e+03
2.000000e+00	1.009107e+00	8.059999e+02	1.566806e+03	1.566630e+03
2.000000e+00	1.088799e+00	8.128133e+02	1.688230e+03	1.688121e+03
2.000000e+00	1.174784e+00	8.192221e+02	1.819585e+03	1.819520e+03
2.000000e+00	1.267559e+00	8.252581e+02	1.961608e+03	1.961571e+03
2.000000e+00	1.367661e+00	8.309496e+02	2.115101e+03	2.115081e+03
2.000000e+00	1.475668e+00	8.363224e+02	2.280933e+03	2.280923e+03
2.000000e+00	1.592205e+00	8.413994e+02	2.460047e+03	2.460042e+03
2.000000e+00	1.717946e+00	8.462015e+02	2.653464e+03	2.653462e+03
2.000000e+00	1.853616e+00	8.507474e+02	2.862290e+03	2.862290e+03
3.000000e+00	1.000000e-03	4.429075e+00	3.491333e+00	3.296649e+00
3.000000e+00	1.078972e-03	4.777431e+00	3.766164e+00	3.556221e+00
